url,title,abstract,pdf,clean_text
https://join.if.uinsgd.ac.id/index.php/join/article/view/1228,"anatomy of sentiment analysis in ontological, epistemological, and axiological perspectives","the aim of this article was to examine sentiment analysis methods from the perspective of the philosophy of science with three approaches, ontological, epistemological and axiological. this research used a qualitative research method descriptive analysis with an ontological, epistemological and axiological approach that uses library research and document studies of previous research results. data collection was carried out through books and reputable scientific journals on scopus, sciencedirect, ieeexplore and springer link. the results of this research showed that sentiment analysis from an ontological perspective describes the definition, development and relationship of sentiment with social reality. meanwhile, from an epistemological perspective, sentiment analysis is viewed from how the source of knowledge is obtained, explaining the production of sentiment analysis knowledge, and several ways of working that can be applied in studies. axiologically, sentiment analysis can see the function and value resulting from sentiment analysis, as well as discussing the results of interpretation from sentiment analysis studies. these findings showed the development of sentiment analysis in answering various problems to improve the quality of sustainable services in various fields.",,"anatomy of sentiment analysis in ontological, epistemological, and axiological perspectives. the aim of this article was to examine sentiment analysis methods from the perspective of the philosophy of science with three approaches, ontological, epistemological and axiological. this research used a qualitative research method descriptive analysis with an ontological, epistemological and axiological approach that uses library research and document studies of previous research results. data collection was carried out through books and reputable scientific journals on scopus, sciencedirect, ieeexplore and springer link. the results of this research showed that sentiment analysis from an ontological perspective describes the definition, development and relationship of sentiment with social reality. meanwhile, from an epistemological perspective, sentiment analysis is viewed from how the source of knowledge is obtained, explaining the production of sentiment analysis knowledge, and several ways of working that can be applied in studies. axiologically, sentiment analysis can see the function and value resulting from sentiment analysis, as well as discussing the results of interpretation from sentiment analysis studies. these findings showed the development of sentiment analysis in answering various problems to improve the quality of sustainable services in various fields."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1481,road damage detection using yolov7 with cluster weighted distance iou nms,"road damage can occur everywhere. potholes are one of the most common types of road damage. previous research that used images as input for pothole detection used the faster regional convolutional neural network r cnn method. it has a large inference time because it is a two stage detection method. the object detection method requires post processing for its detection results to save only the best prediction from the method, namely, non maximum suppression nms . however, the original nms could not properly detect small, far, and two objects close to each other. therefore, this research uses the yolov7 method as the object detection method because it has better mean average precision map results and a lower inference time than other object detection methods with an improved nms method, namely cluster weighted distance intersection over union diou nms cwd nms , to solve small or close potholes. when training yolov7, we combined a new, independently collected pothole dataset, with previous public research datasets, where the detection results of the yolov7 method were better than those of faster r cnn. the yolov7 method was trained using various scenarios. the best scenario during training is using the best checkpoint without using a scheduler. the map. and map. . value of cwd nms was . and . with . millisecond per image for inference time.",,"road damage detection using yolov7 with cluster weighted distance iou nms. road damage can occur everywhere. potholes are one of the most common types of road damage. previous research that used images as input for pothole detection used the faster regional convolutional neural network r cnn method. it has a large inference time because it is a two stage detection method. the object detection method requires post processing for its detection results to save only the best prediction from the method, namely, non maximum suppression nms . however, the original nms could not properly detect small, far, and two objects close to each other. therefore, this research uses the yolov7 method as the object detection method because it has better mean average precision map results and a lower inference time than other object detection methods with an improved nms method, namely cluster weighted distance intersection over union diou nms cwd nms , to solve small or close potholes. when training yolov7, we combined a new, independently collected pothole dataset, with previous public research datasets, where the detection results of the yolov7 method were better than those of faster r cnn. the yolov7 method was trained using various scenarios. the best scenario during training is using the best checkpoint without using a scheduler. the map. and map. . value of cwd nms was . and . with . millisecond per image for inference time."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1472,study of the application of text augmentation with paraphrasing to overcome imbalanced data in indonesian text classification,"data imbalance in text classification often leads to poor recognition of minority classes, as classifiers tend to favor majority categories. this study addresses the data imbalance issue in indonesian text classification by proposing a novel text augmentation approach using fine tuned pre trained models indogpt2, indobart v2, and mbart50. unlike back translation, which struggles with informal text, text augmentation using pre trained models significantly improves the f1 score of minority labels, with fine tuned mbart50 outperforming back translation and other models by balancing semantic preservation and lexical diversity. however, the approach faces limitations, including the risk of overfitting due to synthetic text s lack of natural variations, restricted generalizability from reliance on datasets such as paracotta, and the high computational costs associated with fine tuning large models like mbart50. future research should explore hybrid methods that integrate synthetic and real world data to enhance text quality and diversity, as well as develop smaller, more efficient models to reduce computational demands. the findings underscore the potential of pre trained models for text augmentation while emphasizing the importance of considering dataset characteristics, language style, and augmentation volume to achieve optimal results.",,"study of the application of text augmentation with paraphrasing to overcome imbalanced data in indonesian text classification. data imbalance in text classification often leads to poor recognition of minority classes, as classifiers tend to favor majority categories. this study addresses the data imbalance issue in indonesian text classification by proposing a novel text augmentation approach using fine tuned pre trained models indogpt2, indobart v2, and mbart50. unlike back translation, which struggles with informal text, text augmentation using pre trained models significantly improves the f1 score of minority labels, with fine tuned mbart50 outperforming back translation and other models by balancing semantic preservation and lexical diversity. however, the approach faces limitations, including the risk of overfitting due to synthetic text s lack of natural variations, restricted generalizability from reliance on datasets such as paracotta, and the high computational costs associated with fine tuning large models like mbart50. future research should explore hybrid methods that integrate synthetic and real world data to enhance text quality and diversity, as well as develop smaller, more efficient models to reduce computational demands. the findings underscore the potential of pre trained models for text augmentation while emphasizing the importance of considering dataset characteristics, language style, and augmentation volume to achieve optimal results."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1578,pyramid quantum neural network based resource allocation with iot a deep learning method,"as more smart devices are connected and collecting massive quantities of data, the internet of things is growing rapidly. resource management is another crucial issue since iot networks are very diverse and often built and rebuilt dynamically. this study introduces a new kind of deep learning model known as the pyramid quantum neural network py qnn to solve the problem of resource allocation in internet of things systems. py qnn builds on quantum computing to improve the accuracy, scalability, and computation performance of deep learning. because of superposition and entanglement, which increase generalization and provide faster convergence, qnns enhance learning capabilities. the pyramid structure also helps manage the hierarchy of iot networks. in order to forecast efficient resource assignment and implement this as soon as feasible to lower latency and boost efficiency, py qnn uses simulated resource and network requirements. experimental findings demonstrate that py qnn outperforms baseline common deep learning techniques by reducing resource waste and offering online solutions, especially in large and complex iot networks.",,"pyramid quantum neural network based resource allocation with iot a deep learning method. as more smart devices are connected and collecting massive quantities of data, the internet of things is growing rapidly. resource management is another crucial issue since iot networks are very diverse and often built and rebuilt dynamically. this study introduces a new kind of deep learning model known as the pyramid quantum neural network py qnn to solve the problem of resource allocation in internet of things systems. py qnn builds on quantum computing to improve the accuracy, scalability, and computation performance of deep learning. because of superposition and entanglement, which increase generalization and provide faster convergence, qnns enhance learning capabilities. the pyramid structure also helps manage the hierarchy of iot networks. in order to forecast efficient resource assignment and implement this as soon as feasible to lower latency and boost efficiency, py qnn uses simulated resource and network requirements. experimental findings demonstrate that py qnn outperforms baseline common deep learning techniques by reducing resource waste and offering online solutions, especially in large and complex iot networks."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1441,multi platform detection of melon leaf abnormalities using avgheq and yolov7,"this research develops a multiplatform system for detecting abnormalities in melon leaves, integrating an internet of things iot approach using jetson nano, a streamlit based website, and a mobile application for real time monitoring. the system employs preprocessing with average histogram equalization avgheq to enhance image quality, followed by modeling with the yolov7 algorithm on a dataset of training images and test images, validated through fold cross validation. the model achieved a mean average precision map of with an inference detection time of . milliseconds. implementation on jetson nano resulted in a increase in cpu usage from to and a increase in ram usage from to . by combining these platforms and leveraging robust data preprocessing and modeling techniques, the system provides an accessible, efficient, and scalable solution for agricultural monitoring, enabling farmers to address plant health issues promptly and effectively.",,"multi platform detection of melon leaf abnormalities using avgheq and yolov7. this research develops a multiplatform system for detecting abnormalities in melon leaves, integrating an internet of things iot approach using jetson nano, a streamlit based website, and a mobile application for real time monitoring. the system employs preprocessing with average histogram equalization avgheq to enhance image quality, followed by modeling with the yolov7 algorithm on a dataset of training images and test images, validated through fold cross validation. the model achieved a mean average precision map of with an inference detection time of . milliseconds. implementation on jetson nano resulted in a increase in cpu usage from to and a increase in ram usage from to . by combining these platforms and leveraging robust data preprocessing and modeling techniques, the system provides an accessible, efficient, and scalable solution for agricultural monitoring, enabling farmers to address plant health issues promptly and effectively."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1422,forecasting shallot prices in indonesia using news based sentiment indicators,"the volatile price changes of shallots are a challenge in controlling their prices. the fluctuation in the price of shallots is always reported in the media because it affects people s lives. the news is released online via the internet and has beneficial information so it can be utilized. this study aims to provide a comparative analysis of forecasting models for shallot prices in indonesia, evaluating the impact of using the most effective sentiment indicators derived from four lexicon based methods. data were collected by scraping method on three news portals and one food price information source website during the period from to . the correlation and causality analysis was conducted to determine the relationship between food prices and sentiment indicators that was obtained using four sentiment analysis methods. the selected sentiment indicators for each day were used as an additional variable in forecasting using arima, sarima, and bsts models. the results showed that the use of news sentiment could reduce rmse, mape, and mae in forecasting shallot food prices.",,"forecasting shallot prices in indonesia using news based sentiment indicators. the volatile price changes of shallots are a challenge in controlling their prices. the fluctuation in the price of shallots is always reported in the media because it affects people s lives. the news is released online via the internet and has beneficial information so it can be utilized. this study aims to provide a comparative analysis of forecasting models for shallot prices in indonesia, evaluating the impact of using the most effective sentiment indicators derived from four lexicon based methods. data were collected by scraping method on three news portals and one food price information source website during the period from to . the correlation and causality analysis was conducted to determine the relationship between food prices and sentiment indicators that was obtained using four sentiment analysis methods. the selected sentiment indicators for each day were used as an additional variable in forecasting using arima, sarima, and bsts models. the results showed that the use of news sentiment could reduce rmse, mape, and mae in forecasting shallot food prices."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1545,reviewing the blockchains framework and its role in sustainable industries,"blockchain technology is often regarded as a highly advanced and pioneering breakthrough in modern times. blockchain technology is a distributed ledger that uses encryption to prevent security breaches and securely stores data across many systems. this facilitates collaborative transactions by providing a solitary, dependable reference point, revealing the purported trust intermediaries. this study aims to investigate the core principles of blockchain technology and assess its potential to support sustainability across various sectors. it seeks to examine how blockchain technology enhances reliability, effectiveness, and transparency in industries such as supply chain management and the energy sector. this study addresses these concerns by assessing the valuable applications, advantages, and drawbacks of blockchain in promoting sustainable industrial practices. bitcoin and other cryptocurrencies rely on hashing as the foundation of their blockchain technology. blockchain is a digital ledger that documents and tracks financial transactions. blockchain technology has become prevalent across several sectors, encompassing artificial intelligence, machine learning, and the internet of things. therefore, once the blockchain is prepared for dissemination, the data cannot be modified by anyone. this implies that it is immutable. hyperledger offers a neutral platform for facilitating collaborative operations among organisations that frequently engage in competitive activities. hyperledger is specifically designed to provide explicit support for blockchains as a means of business agreements. authorisation is a prerequisite for a framework, ensuring that only those with proper authorisation can join the organisation. the ability of the manager to impose limitations on user access to the blockchain enhances security measures. moreover, instead of being universally accessible through online platforms, trades are maintained secretly, limiting access to only essential participants. using distributed code bases and open source record upgrades facilitates enhanced efficiency in corporate activities. the fast expansion of blockchain technology has led to its widespread adoption across several industries worldwide. illustrations encompass various domains, including logistics, copyright, finance, medicine, and supply chain management. furthermore, we offer an introductory overview of blockchain technology, encompassing topics such as different types of blockchains and their utilisation across many sectors.",,"reviewing the blockchains framework and its role in sustainable industries. blockchain technology is often regarded as a highly advanced and pioneering breakthrough in modern times. blockchain technology is a distributed ledger that uses encryption to prevent security breaches and securely stores data across many systems. this facilitates collaborative transactions by providing a solitary, dependable reference point, revealing the purported trust intermediaries. this study aims to investigate the core principles of blockchain technology and assess its potential to support sustainability across various sectors. it seeks to examine how blockchain technology enhances reliability, effectiveness, and transparency in industries such as supply chain management and the energy sector. this study addresses these concerns by assessing the valuable applications, advantages, and drawbacks of blockchain in promoting sustainable industrial practices. bitcoin and other cryptocurrencies rely on hashing as the foundation of their blockchain technology. blockchain is a digital ledger that documents and tracks financial transactions. blockchain technology has become prevalent across several sectors, encompassing artificial intelligence, machine learning, and the internet of things. therefore, once the blockchain is prepared for dissemination, the data cannot be modified by anyone. this implies that it is immutable. hyperledger offers a neutral platform for facilitating collaborative operations among organisations that frequently engage in competitive activities. hyperledger is specifically designed to provide explicit support for blockchains as a means of business agreements. authorisation is a prerequisite for a framework, ensuring that only those with proper authorisation can join the organisation. the ability of the manager to impose limitations on user access to the blockchain enhances security measures. moreover, instead of being universally accessible through online platforms, trades are maintained secretly, limiting access to only essential participants. using distributed code bases and open source record upgrades facilitates enhanced efficiency in corporate activities. the fast expansion of blockchain technology has led to its widespread adoption across several industries worldwide. illustrations encompass various domains, including logistics, copyright, finance, medicine, and supply chain management. furthermore, we offer an introductory overview of blockchain technology, encompassing topics such as different types of blockchains and their utilisation across many sectors."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1506,performance of machine learning algorithms on automatic summarization of indonesian language texts,"automatic text summarization ats has become an essential task for processing huge amounts of information efficiently. ats has been extensively studied in resource rich languages like english, but research on summarization for under resourced languages, such as bahasa indonesia, is still limited. indonesian presents unique linguistic challenges, including its agglutinative structure, borrowed vocabulary, and limited availability of high quality training data. this study conducts a comparative evaluation of extractive, abstractive, and hybrid models for indonesian text summarization, utilizing the indosum dataset which contains , text summary pairs. we tested several models including lsa latent semantic analysis , lexrank, t5, and bart, to assess their effectiveness in generating summaries. the results show that the lexrank bert hybrid model outperforms traditional extractive methods, achieving better rouge precision, recall, and f measure scores. among the abstractive methods, the t5 large model demonstrated the best performance, producing more coherent and semantically rich summaries compared to other models. these findings suggest that hybrid and abstractive approaches are better suited for indonesian text summarization, especially when leveraging large scale pre trained language models.",,"performance of machine learning algorithms on automatic summarization of indonesian language texts. automatic text summarization ats has become an essential task for processing huge amounts of information efficiently. ats has been extensively studied in resource rich languages like english, but research on summarization for under resourced languages, such as bahasa indonesia, is still limited. indonesian presents unique linguistic challenges, including its agglutinative structure, borrowed vocabulary, and limited availability of high quality training data. this study conducts a comparative evaluation of extractive, abstractive, and hybrid models for indonesian text summarization, utilizing the indosum dataset which contains , text summary pairs. we tested several models including lsa latent semantic analysis , lexrank, t5, and bart, to assess their effectiveness in generating summaries. the results show that the lexrank bert hybrid model outperforms traditional extractive methods, achieving better rouge precision, recall, and f measure scores. among the abstractive methods, the t5 large model demonstrated the best performance, producing more coherent and semantically rich summaries compared to other models. these findings suggest that hybrid and abstractive approaches are better suited for indonesian text summarization, especially when leveraging large scale pre trained language models."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1576,generative adversarial networks in object detection a systematic literature review,"the intersection of generative adversarial networks gans and object detection represents one of the most promising developments in modern computer vision, offering innovative solutions to longstanding challenges in visual recognition systems. this review presents a systematic analysis of how gans are transforming these challenges, examining their applications from to . the paper investigates three primary domains where gans have demonstrated remarkable potential data augmentation for addressing data scarcity, occlusion handling techniques designed to manage visually obstructed objects, and enhancement methods specifically focused on improving small object detection performance. analysis reveals significant performance improvements resulting from these gan applications data augmentation methods consistently boost detection metrics such as map and f1 score on scarce datasets, occlusion handling techniques successfully reconstruct hidden features with high psnr and ssim values, and small object detection techniques increase detection accuracy by up to average precision in some studies. collectively, these findings demonstrate how gans, integrated with modern detectors, are greatly advancing object detection capabilities. despite this progress, persistent challenges including computational cost and training stability remain. by critically analyzing these advancements and limitations, this paper provides crucial insights into the current state and potential future developments of gan based object detection systems.",,"generative adversarial networks in object detection a systematic literature review. the intersection of generative adversarial networks gans and object detection represents one of the most promising developments in modern computer vision, offering innovative solutions to longstanding challenges in visual recognition systems. this review presents a systematic analysis of how gans are transforming these challenges, examining their applications from to . the paper investigates three primary domains where gans have demonstrated remarkable potential data augmentation for addressing data scarcity, occlusion handling techniques designed to manage visually obstructed objects, and enhancement methods specifically focused on improving small object detection performance. analysis reveals significant performance improvements resulting from these gan applications data augmentation methods consistently boost detection metrics such as map and f1 score on scarce datasets, occlusion handling techniques successfully reconstruct hidden features with high psnr and ssim values, and small object detection techniques increase detection accuracy by up to average precision in some studies. collectively, these findings demonstrate how gans, integrated with modern detectors, are greatly advancing object detection capabilities. despite this progress, persistent challenges including computational cost and training stability remain. by critically analyzing these advancements and limitations, this paper provides crucial insights into the current state and potential future developments of gan based object detection systems."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1356,simulation and empirical studies of long short term memory performance to deal with limited data,"this research is proposed to determine the performance of time series machine learning in the presence of noise, where this approach is intended to forecast time series data. the approach method chosen is long short term memory lstm , a development of recurrent neural network rnn . another problem is the availability of data, which is not limited to high dimensional data but also limited data. therefore, this study tests the performance of long short term memory using simulated data, where the simulated data used in this study are data generated from the functional autoregressive far model and data generated from the functional autoregressive model of order far which is given additional noise. simulation results show that the long short term memory method in analyzing time series data in the presence of noise outperforms by the method without noise and data with limited observations. the best performance of the method is determined by testing the analysis of variance against the mean absolute percentage error. in addition, the empirical data used in this study are the percentage of poverty, unemployment, and economic growth in java. the method that has the best performance in analyzing each poverty data is used to forecast the data. the comparison result for the empirical data is that the m lstm method outperforms the lstm in analyzing the poverty percentage data. the best method performance is determined based on the average value of the mean absolute percentage error of .",,"simulation and empirical studies of long short term memory performance to deal with limited data. this research is proposed to determine the performance of time series machine learning in the presence of noise, where this approach is intended to forecast time series data. the approach method chosen is long short term memory lstm , a development of recurrent neural network rnn . another problem is the availability of data, which is not limited to high dimensional data but also limited data. therefore, this study tests the performance of long short term memory using simulated data, where the simulated data used in this study are data generated from the functional autoregressive far model and data generated from the functional autoregressive model of order far which is given additional noise. simulation results show that the long short term memory method in analyzing time series data in the presence of noise outperforms by the method without noise and data with limited observations. the best performance of the method is determined by testing the analysis of variance against the mean absolute percentage error. in addition, the empirical data used in this study are the percentage of poverty, unemployment, and economic growth in java. the method that has the best performance in analyzing each poverty data is used to forecast the data. the comparison result for the empirical data is that the m lstm method outperforms the lstm in analyzing the poverty percentage data. the best method performance is determined based on the average value of the mean absolute percentage error of ."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1571,enhancing weather monitoring for agriculture with deep learning anomaly detection in east java using lstm autoencoder and ocsvm,"agricultural productivity in east java is under threat from unpredictable and harsh weather patterns, particularly rapid variations in sunlight length and rainfall intensity. these abnormalities can interrupt agricultural cycles, lower yields, and make farming communities more vulnerable to climatic calamities. however, current weather monitoring systems frequently fall short of detecting small anomalies in time series weather data that could serve as early warning signs of such disasters. this study seeks to close this gap by creating a robust anomaly detection methodology adapted to time dependent weather variables important to agriculture. in this study, a hybrid model combining long short term memory lstm autoencoder and one class support vector machine ocsvm is proposed. the lstm autoencoder s structure reconstructs time series data and signifiesanomalies through reconstruction errors mse , while ocsvm validates these anomalies to reduce false positives. the model was applied to daily weather data from east java spanning . the results showed that the model effectively detected anomalies in sunlight duration and in rainfall, with f1 scores of . and . , respectively. several of these anomalies corresponded to actual disaster events such as floods, landslides, and droughts. this research contributed to the field by demonstrating the effectiveness of combining deep learning and machine learning for weather anomaly detection. the proposed framework offers valuable insights for early warning systems and can support local governments and farmers in improving disaster preparedness and enhancing agricultural resilience in east java.",,"enhancing weather monitoring for agriculture with deep learning anomaly detection in east java using lstm autoencoder and ocsvm. agricultural productivity in east java is under threat from unpredictable and harsh weather patterns, particularly rapid variations in sunlight length and rainfall intensity. these abnormalities can interrupt agricultural cycles, lower yields, and make farming communities more vulnerable to climatic calamities. however, current weather monitoring systems frequently fall short of detecting small anomalies in time series weather data that could serve as early warning signs of such disasters. this study seeks to close this gap by creating a robust anomaly detection methodology adapted to time dependent weather variables important to agriculture. in this study, a hybrid model combining long short term memory lstm autoencoder and one class support vector machine ocsvm is proposed. the lstm autoencoder s structure reconstructs time series data and signifiesanomalies through reconstruction errors mse , while ocsvm validates these anomalies to reduce false positives. the model was applied to daily weather data from east java spanning . the results showed that the model effectively detected anomalies in sunlight duration and in rainfall, with f1 scores of . and . , respectively. several of these anomalies corresponded to actual disaster events such as floods, landslides, and droughts. this research contributed to the field by demonstrating the effectiveness of combining deep learning and machine learning for weather anomaly detection. the proposed framework offers valuable insights for early warning systems and can support local governments and farmers in improving disaster preparedness and enhancing agricultural resilience in east java."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1300,cassava diseases classification using efficientnet model with imbalance data handling,"this research highlights the urgent need for classifying cassava diseases into five classes, such as cassava bacterial blight cbb , cassava brown streak disease cbsd , cassava green mottle cgm , and cassava mosaic disease cmd , and healthy. the study proposes the utilization of the efficientnet model, a lightweight deep learning architecture, for classifying cassava diseases based on leaf images. however, the datasets available for this classification task are all unbalanced, made it difficult for researchers to perform. to tackle this imbalance issue, the authors compared several imbalance data handling methods commonly used for image classification, including smote synthetic minority oversampling technique , basic augmentation, and neural style transfer, to be applied before fed into efficientnet. initially, efficientnet model without addressing dataset imbalances, the f1 score stands at , with most images misclassified into the majority class. integration with smote notably boosts the f1 score to , showcasing the efficacy of oversampling methods in enhancing model performance. conversely, employing data augmentation, both basic and deep learning based, lowers the f1 score to and respectively, yet it results in a more balanced distribution of true positives across disease classes. the findings suggest that smote surpasses the other methods in handling imbalanced data.",,"cassava diseases classification using efficientnet model with imbalance data handling. this research highlights the urgent need for classifying cassava diseases into five classes, such as cassava bacterial blight cbb , cassava brown streak disease cbsd , cassava green mottle cgm , and cassava mosaic disease cmd , and healthy. the study proposes the utilization of the efficientnet model, a lightweight deep learning architecture, for classifying cassava diseases based on leaf images. however, the datasets available for this classification task are all unbalanced, made it difficult for researchers to perform. to tackle this imbalance issue, the authors compared several imbalance data handling methods commonly used for image classification, including smote synthetic minority oversampling technique , basic augmentation, and neural style transfer, to be applied before fed into efficientnet. initially, efficientnet model without addressing dataset imbalances, the f1 score stands at , with most images misclassified into the majority class. integration with smote notably boosts the f1 score to , showcasing the efficacy of oversampling methods in enhancing model performance. conversely, employing data augmentation, both basic and deep learning based, lowers the f1 score to and respectively, yet it results in a more balanced distribution of true positives across disease classes. the findings suggest that smote surpasses the other methods in handling imbalanced data."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1305,strengthening the authentication mechanism of blockchain based e voting system using post quantum cryptography,"election systems often face severe challenges regarding security and trust. threats such as vote falsification and lack of transparency in vote counting have shaken the integrity of elections in various countries. the use of blockchain technology in e voting has been proposed as an attractive solution to overcome this problem. several studies use blockchain for the security of electronic voting systems. the existing methods are not resistant against impersonation attacks and man in the middle attacks. this research proposes a new scheme to strengthen a blockchain based e voting system. the blockchain used in the proposed method is ethereum. the proposed scheme uses the modified framework and the goldreich goldwasser halevi ggh signature scheme. digital signatures generated using goldreich goldwasser halevi ggh can strengthen the identity of the message sender so that enemies cannot imitate someone. in this research, the voter s public key and anonymous id are used by the voter to maintain the voter s anonymity. based on the experimental results, it can be concluded that the proposed scheme is stronger than the previous scheme because the probability of success in impersonating the sender with the proposed scheme using an impersonation attack and man in the middle attack is small.",,"strengthening the authentication mechanism of blockchain based e voting system using post quantum cryptography. election systems often face severe challenges regarding security and trust. threats such as vote falsification and lack of transparency in vote counting have shaken the integrity of elections in various countries. the use of blockchain technology in e voting has been proposed as an attractive solution to overcome this problem. several studies use blockchain for the security of electronic voting systems. the existing methods are not resistant against impersonation attacks and man in the middle attacks. this research proposes a new scheme to strengthen a blockchain based e voting system. the blockchain used in the proposed method is ethereum. the proposed scheme uses the modified framework and the goldreich goldwasser halevi ggh signature scheme. digital signatures generated using goldreich goldwasser halevi ggh can strengthen the identity of the message sender so that enemies cannot imitate someone. in this research, the voter s public key and anonymous id are used by the voter to maintain the voter s anonymity. based on the experimental results, it can be concluded that the proposed scheme is stronger than the previous scheme because the probability of success in impersonating the sender with the proposed scheme using an impersonation attack and man in the middle attack is small."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1324,catboost optimization using recursive feature elimination,"catboost is a powerful machine learning algorithm capable of classification and regression application. there are many studies focusing on its application but are still lacking on how to enhance its performance, especially when using rfe as a feature selection. this study examines the catboost optimization for regression tasks by using recursive feature elimination rfe for feature selection in combination with several regression algorithm. furthermore, an isolation forest algorithm is employed at preprocessing to identify and eliminate outliers from the dataset. the experiment is conducted by comparing the catboost regression model s performances with and without the use of rfe feature selection. the outcomes of the experiments indicate that catboost with rfe, which selects features using random forests, performs better than the baseline model without feature selection. catboost rfe outperformed the baseline with notable gains of over . in training time, . in rmse score, and . in r2 score. furthermore, compared to adaboost, gradient boosting, xgboost, and artificial neural networks ann , it demonstrated better prediction accuracy. the catboost improvement has a substantial implication for predicting the exhaust temperature in a coal fired power plant.",,"catboost optimization using recursive feature elimination. catboost is a powerful machine learning algorithm capable of classification and regression application. there are many studies focusing on its application but are still lacking on how to enhance its performance, especially when using rfe as a feature selection. this study examines the catboost optimization for regression tasks by using recursive feature elimination rfe for feature selection in combination with several regression algorithm. furthermore, an isolation forest algorithm is employed at preprocessing to identify and eliminate outliers from the dataset. the experiment is conducted by comparing the catboost regression model s performances with and without the use of rfe feature selection. the outcomes of the experiments indicate that catboost with rfe, which selects features using random forests, performs better than the baseline model without feature selection. catboost rfe outperformed the baseline with notable gains of over . in training time, . in rmse score, and . in r2 score. furthermore, compared to adaboost, gradient boosting, xgboost, and artificial neural networks ann , it demonstrated better prediction accuracy. the catboost improvement has a substantial implication for predicting the exhaust temperature in a coal fired power plant."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1327,the effect of the number of nodes on data communication performance in nomad clusters using the gossip protocol,"this research aims to understand the effect of the number of nodes on the performance of data communication in nomad clusters using the gossip protocol. through a series of tests, it can be concluded that data communication performance is greatly affected by the number of nodes in the cluster. tests were conducted using two clusters, where one cluster consists of three nodes. the results show that when using a cluster with three nodes, no packet loss occurs in all data transmissions performed, indicating a reliable communication system. the average latency in one data communication cycle varied in each test, but generally remained within the acceptable range of below 100ms based on data communication quality of service parameters. cpu and disc usage remained relatively stable throughout the experiment. although there were slight differences in throughput between clusters, the throughput generally remained above mbps, which is still in the good category according to the research parameters. these results show the importance of taking into account the number of nodes in the cluster in designing and managing data communication systems in a nomad cluster environment with the gossip protocol.",,"the effect of the number of nodes on data communication performance in nomad clusters using the gossip protocol. this research aims to understand the effect of the number of nodes on the performance of data communication in nomad clusters using the gossip protocol. through a series of tests, it can be concluded that data communication performance is greatly affected by the number of nodes in the cluster. tests were conducted using two clusters, where one cluster consists of three nodes. the results show that when using a cluster with three nodes, no packet loss occurs in all data transmissions performed, indicating a reliable communication system. the average latency in one data communication cycle varied in each test, but generally remained within the acceptable range of below 100ms based on data communication quality of service parameters. cpu and disc usage remained relatively stable throughout the experiment. although there were slight differences in throughput between clusters, the throughput generally remained above mbps, which is still in the good category according to the research parameters. these results show the importance of taking into account the number of nodes in the cluster in designing and managing data communication systems in a nomad cluster environment with the gossip protocol."
